participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z,mean_x,mean_z,deviation_m
PedNYC12,PedNYC12_scenario12,12,38.0,-3.5109033816813926,52.23083061871859,14.48715449462095,58.40199259191714,16.398809604993367,58.491339672253964,1.9137419266394544
PedNYC12,PedNYC12_scenario12,12,39.0,-3.4728723858957715,52.42344807527524,14.046726969314614,58.41332627073814,15.781241712659979,58.544444111484935,1.7394635043726954
PedNYC12,PedNYC12_scenario12,12,40.0,-3.475301483902202,52.605977021252485,13.606170306459953,58.42887934130335,15.18908388533875,58.605672591525064,1.5927558668932407
PedNYC12,PedNYC12_scenario12,12,41.0,-3.4773499772535152,52.65525943352595,13.166962949751868,58.450358633585225,14.626993050516601,58.67538543121522,1.4772694252541367
PedNYC12,PedNYC12_scenario12,12,42.0,-3.4857496494089872,52.93705975374485,12.731157301542263,58.47867802475385,14.091708017778329,58.75338790901953,1.3880071224470487
PedNYC12,PedNYC12_scenario12,12,43.0,-3.4652786929411534,53.149437428820676,12.298319332064422,58.51413112203529,13.578120184118934,58.84184317593058,1.3210925066730659
PedNYC12,PedNYC12_scenario12,12,44.0,-3.4581359013475366,53.204540621342666,11.869513639503758,58.55774086503799,13.08102647081492,58.94398534653678,1.271592757104198
PedNYC12,PedNYC12_scenario12,12,45.0,-3.3866438452934915,53.476492460637836,11.444517165865603,58.61172698393272,12.590194528284563,59.05914462151463,1.229942747114127
PedNYC12,PedNYC12_scenario12,12,46.0,-3.307662950791741,53.71767310207014,11.026306555492448,58.67958652087668,12.102360029568924,59.18350669773941,1.1882031070997146
PedNYC12,PedNYC12_scenario12,12,47.0,-3.251344095216608,53.8864552764346,10.617054558609313,58.76515098912563,11.617138373825192,59.318847407479296,1.1431305092396173
PedNYC12,PedNYC12_scenario12,12,48.0,-3.2122288510615595,54.05796179532826,10.219400496938327,58.86905231368624,11.137621404805783,59.468064892645664,1.09633284425696
PedNYC12,PedNYC12_scenario12,12,49.0,-3.210422567707274,54.235205582843285,9.835304280859363,58.98943369444017,10.665328092731077,59.633570014663505,1.0506431969536112
PedNYC12,PedNYC12_scenario12,12,50.0,-3.1970989300173107,54.392115729676796,9.46628494013501,59.127520144547,10.198990412960075,59.817600149339,1.0065126541288647
PedNYC12,PedNYC12_scenario12,12,51.0,-3.16342727988806,54.560194021013906,9.111564652483077,59.2841358555977,9.736661193854992,60.02040141884621,0.9658326281819148
PedNYC12,PedNYC12_scenario12,12,52.0,-3.1116120266530043,54.729219732950234,8.77368504864204,59.460996980803564,9.276195098326903,60.24455522155443,0.9308490031594129
PedNYC12,PedNYC12_scenario12,12,53.0,-3.0729786529563805,54.88045309893794,8.452287214629038,59.6522875187361,8.821102246325811,60.490181581407334,0.9154730951072206
PedNYC12,PedNYC12_scenario12,12,54.0,-3.0651230285037814,55.00154641885054,8.14550935881826,59.86712662065034,8.381659586023506,60.75932475157929,0.9229216839159257
PedNYC12,PedNYC12_scenario12,12,55.0,-3.086442959192656,55.088885133968795,7.8584880722187105,60.10744221532062,7.965156108921817,61.05219150542086,0.9507519609230389
PedNYC12,PedNYC12_scenario12,12,56.0,-3.127124917492605,55.1746715512187,7.591207209721724,60.37010440885337,7.571109398186001,61.36710007286979,0.9971982130429545
PedNYC12,PedNYC12_scenario12,12,57.0,-3.1662735654223453,55.27751522770333,7.339650150208304,60.654791751715294,7.200245381244778,61.70315768268934,1.0575938799165048
PedNYC12,PedNYC12_scenario12,12,58.0,-3.231004545475717,55.396113489759806,7.10427228427587,60.962428975733474,6.852723317309879,62.06001112542593,1.1260388350786006
PedNYC12,PedNYC12_scenario12,12,59.0,-3.2647815667143654,55.506939889803384,6.885689571856355,61.29037861030518,6.523191860441074,62.4369783694124,1.2025371505138822
PedNYC12,PedNYC12_scenario12,12,60.0,-3.2437668876041066,55.64334900172374,6.682849658029505,61.641203719953616,6.206691900134203,62.83217772179295,1.2826321699774588
PedNYC12,PedNYC12_scenario12,12,61.0,-3.2123127788725574,55.80806668997914,6.499632286740358,62.0155501818469,5.902164369555165,63.2439183929818,1.365963533258617
PedNYC12,PedNYC12_scenario12,12,62.0,-3.204156248458289,55.983831650485044,6.332824252473761,62.410023320627595,5.610336659923215,63.67267545220533,1.454743526112864
PedNYC12,PedNYC12_scenario12,12,63.0,-3.2271934626342063,56.154296668304724,6.1808677065725295,62.82549995543478,5.323008303322117,64.1188609952821,1.5520004945682557
