recording_identifier,pednyc_number,scenario_number,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,stop_start_count,recording_duration,head_rotation_event_count,median_absolute_head_rotation_rate,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed
PedNYC9_scenario21,9,21,2.2185718133918924,0.8906142887976354,0.6337544842111201,0.6499928787663973,-0.9318523799600129,-0.6400312404429046,-0.7491384102993838,-0.23219494768352306,-0.7103400113121103,-0.5368971932297103,0.4371523684391468,-0.7491764057803432,-0.5722887325515598
PedNYC10_scenario3,10,3,0.27863319356281585,-0.08972133760737891,-0.8232602016698967,-0.11460733008107825,-0.03784070406219378,0.7283114115384776,0.11898039001270423,0.6456152203883324,0.5982799447226558,-0.26900029473008547,1.2298737862603486,1.9309217455290288,-0.8651733914309216
PedNYC10_scenario7,10,7,0.7647127423718585,-0.028891750281209043,0.2527599640692199,0.17381198798010708,-1.271100072533288,-0.6400312404429046,-0.4886858773525165,-0.23219494768352306,0.48806264276747446,-0.32566786483567517,0.2890442066199579,1.7692168897765388,0.4542990876011739
PedNYC10_scenario16,10,16,-1.1329553038520006,-1.0393645118023485,-1.3232896853981164,-1.6016356492255905,2.025913764927458,-0.8680883491064683,-1.0537375740498656,-0.6711000317194508,-0.7252885431741057,-0.20878735237196758,2.316177809444965,-0.30096122751743215,-0.5406218825460806
PedNYC11_scenario3,11,3,1.7133010254891554,-0.7209826606743845,-0.23968753259429945,-0.006961299577416647,-1.3781625034347171,-0.6400312404429046,-0.07567055278199024,1.08452030442426,0.14175443085709433,-0.6106954609355689,0.42883472693142555,0.6587297300454077,-0.7513108549511005
PedNYC11_scenario7,11,7,1.4591051522294405,-0.8280558081397945,-0.9994118104637413,-1.3157258290643603,-0.6709341878614605,-1.096145457770032,-0.032482672245249464,0.20671013635240465,-1.169749975113816,-0.4063244189897824,1.0061470832523016,0.3342859387266919,-0.8207261984135585
PedNYC11_scenario12,11,12,-0.05899683066481245,-0.47372697039010175,-1.4485587106321625,-1.3605396164281809,0.21866533316103906,-1.3242025664335957,-0.585390994517595,-0.23219494768352306,-1.341223356687096,0.421937256682388,0.6113595518548811,-0.1355084584068056,1.6142105203964674
PedNYC11_scenario15,11,15,-0.8129414855074193,-0.964881941632634,-1.2518727845058564,-1.0775403226202984,0.6124147981977618,-0.6400312404429046,1.0155778922369356,-0.23219494768352306,-1.1015866802973031,-0.5575457210271603,-0.1274755644910425,-1.2086415992846986,-0.36023840247323324
PedNYC11_scenario16,11,16,-0.10764695064243464,-0.21902255699987408,-0.2281203597387659,-0.5307892535794735,0.05636449808551869,-0.4119741317793409,-0.9320407355449387,-0.6711000317194508,-1.1651711032288552,-0.12882382356128566,0.24439291229730611,-1.5558202946264184,-0.21366712466279425
PedNYC11_scenario21,11,21,-0.27245002162761234,-0.39358787131794865,-0.29797138288911545,0.07628596457227461,-0.49569437716618464,0.5002543028749139,-0.05236126415025892,0.20671013635240465,-0.22072123281045708,-0.47689774750990305,0.12863013404195817,-0.7311399509346505,-0.9781795262089773
