pednyc_number,scenario_number,recording_identifier,source_decoded_csv_path,recording_duration,alignment_event,original_alignment_time,movement_onset_time,number_macro_segments,macro_phase_sequence,macro_phase_durations,total_low_motion_duration,acceleration_event_count,acceleration_event_duration,deceleration_event_count,deceleration_event_duration,pause_count,total_pause_duration,median_pause_duration,stop_start_count,head_rotation_event_count,median_absolute_head_rotation_rate,peak_absolute_head_rotation_rate,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed,event_sequence,processing_status,quality_warnings
16,12,PedNYC16_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario12\decoded_clean_PedNYC16_scenario12.csv,30.560303,pedestrian_movement_onset,7.632751,7.632751,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.008;acceleration:0.333;crossing:14.708;deceleration:9.000;post_motion:5.511,16.383057,3.0,4.958435,2.0,2.250121999999997,11.0,12.875305999999998,1.208435999999999,11.0,1.0,14.921992584255964,440.49152779008233,0.1238928884183846,1.1749448892260217,0.1226967524906657,0.1098609697265071,0.5360894818353077,13.973792720384957,4.598428582217672,0.6459440908647811,0.0647721180640243,low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> head_check -> low_motion,success,
16,15,PedNYC16_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario15\decoded_clean_PedNYC16_scenario15.csv,40.177856,pedestrian_movement_onset,11.259521,11.259521,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.426;acceleration:1.083;crossing:16.584;deceleration:5.292;post_motion:14.793,24.04309,4.0,6.9586190000000006,1.0,0.9583739999999992,9.0,20.334593,1.3333739999999992,8.0,1.0,14.734595809260526,2876.849736495168,0.0922657536307235,1.9420788231799275,0.0743019056191579,0.0912433083252334,0.5984164510918651,3.79379232332109,3.0460871703497654,0.3129046417766798,0.0131141999870294,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion -> possible_yielding -> low_motion,success,
16,16,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_07_34_decoded,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-07-34_decoded.csv,39.882324,scenario_relative_start,0.0,,1.0,low_motion,low_motion:39.882,37.625854,0.0,0.0,0.0,0.0,10.0,33.79235799999999,1.5625000000000018,9.0,1.0,11.767148462557554,1209.3610309462836,0.030346980913661,0.2478949589700128,0.0368158014339368,0.0342124054786852,0.943421802601072,67.50147284000104,5.1869844116190304e-05,0.000130846356004,-0.002000949669711,low_motion -> head_check -> low_motion,success,
16,16,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_08_25_decoded,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-08-25_decoded.csv,32.841797,pedestrian_movement_onset,16.924805,16.924805,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:9.091;acceleration:0.542;crossing:10.083;deceleration:8.958;post_motion:4.167,20.133301,3.0,4.791626000000001,3.0,2.8748780000000025,5.0,18.924805,4.041747999999998,3.0,1.0,11.899553417260432,383.8366882844829,0.0624944758520433,1.4336759468476723,0.070408652012616,0.0562589098551039,0.6130389576429084,8.12777535513214,4.270298601785552,-0.1013051269404989,0.0364966023118237,head_check -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> deceleration -> crossing_commitment -> acceleration -> deceleration -> possible_hesitation -> crossing_commitment -> low_motion,success,
16,21,PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_39_35_decoded,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario21\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-39-35_decoded.csv,36.668457,pedestrian_movement_onset,15.668243,15.668243,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.043;acceleration:0.708;crossing:16.583;deceleration:13.125;post_motion:5.208,17.54327399999999,7.0,9.416777,0.0,0.0,7.0,15.459898999999997,2.0,5.0,2.0,10.400670932545989,1888.183363881565,0.1635675424504231,2.7428605634789367,0.134140314647333,0.1322366041129625,0.478429566861785,4.857629338181258,4.731191231507277,0.5847920341467592,0.0281308340084426,low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> head_check -> possible_yielding -> low_motion,success,
16,21,PedNYC16_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_14_17_40_50_decoded,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc16\scenario21\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-40-50_decoded.csv,40.382843,pedestrian_movement_onset,2.007385,2.007385,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.216;acceleration:1.917;crossing:18.083;deceleration:10.542;post_motion:9.625,20.00766,7.0,8.416749,3.0,2.749999999999999,6.0,19.090973,0.583328,4.0,0.0,11.448922122598386,472.8838146041935,0.1479992024080505,1.7825405702647172,0.121422337315921,0.08474273244314,0.4954495155281663,7.074441338171059,0.4137913315359054,0.5474720470519867,0.0118156123072582,acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> low_motion,success,
17,3,PedNYC17_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario3\decoded_clean_PedNYC17_scenario3.csv,37.300781,pedestrian_movement_onset,0.466797,0.466797,4.0,low_motion -> acceleration -> crossing -> deceleration,low_motion:3.175;acceleration:16.084;crossing:6.500;deceleration:11.542,12.092041000000004,9.0,11.092041000000004,5.0,7.208008000000005,4.0,11.341797000000003,1.6501465000000002,2.0,4.0,15.620997071529963,3175.595305346783,0.5873325860331113,1.8309933365521065,0.2181368534283105,0.1630344896091667,0.324176617106221,5.666533254037634,0.0843918460303018,0.8764665145033756,0.0077143574543017,acceleration -> head_check -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_yielding -> acceleration -> crossing_commitment -> head_check -> acceleration -> head_check -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration,success,
17,7,PedNYC17_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario7\decoded_clean_PedNYC17_scenario7.csv,31.260254,pedestrian_movement_onset,0.508545,0.508545,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.300;acceleration:1.875;crossing:13.459;deceleration:12.542;post_motion:3.084,3.000244000000002,6.0,6.6669930000000015,2.0,1.916503999999998,2.0,2.333496,1.166748,2.0,9.0,40.03915314337642,1175.3987978161908,0.6155364881726035,2.638317648643444,0.2680958229092697,0.2916476826113521,0.095976315483553,6.407193800791412,0.000512227933897,0.0001904158617882,0.0614234832616173,head_check -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> deceleration -> crossing_commitment -> head_check -> low_motion -> acceleration -> head_check -> acceleration -> crossing_commitment -> acceleration -> head_check -> deceleration -> head_check -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> possible_yielding -> head_check -> acceleration -> crossing_commitment -> head_check -> low_motion,success,
17,12,PedNYC17_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario12\decoded_clean_PedNYC17_scenario12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,"ValueError: validation failed: {'valid': False, 'row_count': 771, 'column_count': 3, 'missing_required': ['time', 'ped_x', 'ped_z', 'veh_x', 'veh_z'], 'empty_required': [], 'duplicate_columns': []}"
17,15,PedNYC17_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario15\decoded_clean_PedNYC17_scenario15.csv,31.644531,pedestrian_movement_onset,3.762207,3.762207,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.554;acceleration:4.000;crossing:12.459;deceleration:3.417;post_motion:9.215,11.185546000000002,6.0,10.624997999999998,3.0,4.249997999999996,6.0,8.518554000000002,0.25,4.0,1.0,13.91159039573312,1829.5486851359883,0.257352732996764,2.529092269532301,0.2369028860564617,0.1816754024847673,0.353474854786124,2.9279551649239446,2.641995721879862,0.8900128577693024,0.0350625042245356,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> low_motion,success,
17,16,PedNYC17_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario16\decoded_clean_PedNYC17_scenario16.csv,23.309326,pedestrian_movement_onset,1.465332,1.465332,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.715;acceleration:3.667;crossing:7.875;deceleration:8.000;post_motion:3.052,3.7568360000000016,7.0,10.135497999999998,3.0,3.333496,3.0,2.958251999999998,0.5,3.0,2.0,25.174480450217715,409.0070381833228,0.6718085744274643,1.797942139988439,0.2798040576245956,0.2172144278902299,0.1611730858283934,7.918051316459412,0.5644836311778907,0.8136308117126126,0.0578138466885162,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> head_check -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> head_check -> deceleration -> low_motion -> acceleration,success,
17,21,PedNYC17_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc17\scenario21\decoded_clean_PedNYC17_scenario21.csv,50.269531,pedestrian_movement_onset,14.674561,14.674561,4.0,low_motion -> acceleration -> crossing -> deceleration,low_motion:2.674;acceleration:22.459;crossing:5.375;deceleration:19.761,25.841307999999994,6.0,7.590576000000007,2.0,1.9165040000000035,12.0,21.674316999999988,0.895874000000001,11.0,3.0,18.5216493393321,448.698618821946,0.1289161119274378,2.5950008808913743,0.1782283238368704,0.1240759279376057,0.5140550843810338,5.789767655420504,4.550950297605425,0.7380192098856847,0.007687189149683,acceleration -> low_motion -> acceleration -> head_check -> crossing_commitment -> acceleration -> deceleration -> head_check -> possible_yielding -> crossing_commitment -> acceleration -> possible_yielding -> head_check -> possible_yielding -> low_motion -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
18,7,PedNYC18_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario7\decoded_clean_PedNYC18_scenario7.csv,27.845215,pedestrian_movement_onset,7.383301,7.383301,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.717;acceleration:1.000;crossing:11.583;deceleration:11.167;post_motion:2.377,8.927734999999998,5.0,7.666504,2.0,3.083496,4.0,7.636230999999999,2.276367499999999,2.0,2.0,12.298133985391509,603.9861357019089,0.8534478780159511,1.828920798064409,0.1775540153803397,0.1575535931818169,0.3206200778122919,5.384979170418852,6.844417349496927,-0.2869031814225978,0.0653346262648584,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> head_check -> deceleration -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> low_motion,success,
18,12,PedNYC18_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario12\decoded_clean_PedNYC18_scenario12.csv,28.217529,pedestrian_movement_onset,9.841797,9.841797,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.758;acceleration:0.542;crossing:14.250;deceleration:11.959;post_motion:0.708,9.591797,3.0,5.791748000000002,5.0,5.249999999999998,4.0,8.383789,1.8583985000000005,2.0,2.0,27.675081329623005,1213.0976705541127,0.6804023693434078,1.5032200914003648,0.1827944833173153,0.152026103454948,0.3399233504818937,10.989726426277445,5.445011054408244,0.4619927186872411,0.1245325818012461,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> head_check -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion,success,
18,21,PedNYC18_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc18\scenario21\decoded_clean_PedNYC18_scenario21.csv,34.357422,pedestrian_movement_onset,11.799072,11.799072,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.673;acceleration:0.458;crossing:16.251;deceleration:10.834;post_motion:6.141,17.398193,5.0,6.1669920000000005,2.0,2.2917479999999983,5.0,16.564941,1.0834960000000002,3.0,1.0,16.02359255280651,3176.91913724254,0.1150969457359842,1.4697768172097134,0.0961512155955385,0.083158147279327,0.5063881975778043,4.545293548995232,4.538076085549441,-0.3255045679108069,0.0089176661746558,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> acceleration -> crossing_commitment -> possible_yielding -> deceleration -> low_motion,success,
19,3,PedNYC19_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario3\decoded_clean_PedNYC19_scenario3.csv,35.983643,pedestrian_movement_onset,8.133057,8.133057,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.508;acceleration:3.750;crossing:13.667;deceleration:13.292;post_motion:2.767,8.808594999999999,12.0,12.291015999999992,4.0,4.083252,5.0,5.416993000000006,1.0834960000000002,5.0,0.0,35.00520258433988,276.5555005769364,0.4669006449004491,1.0724920764339596,0.1491777334906255,0.1733027655031238,0.2447944195088862,3.8582106374769376,4.21461632494008,0.8605029887888014,0.034545922743438,low_motion -> acceleration -> crossing_commitment -> possible_hesitation -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> low_motion,success,
19,7,PedNYC19_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario7\decoded_clean_PedNYC19_scenario7.csv,30.049561,pedestrian_movement_onset,3.549316,3.549316,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.091;acceleration:2.708;crossing:12.208;deceleration:11.125;post_motion:2.917,8.174318000000001,6.0,6.249999000000006,3.0,2.958496000000002,7.0,4.924805000000001,0.6667480000000019,5.0,0.0,35.1480823713916,269.42915583962764,0.4529403831948156,0.9160356439504764,0.1474758084873353,0.1532404007388724,0.2720278675618589,6.457747971477719,3.6506618669222144,1.331059985289248,0.1184873555130007,low_motion -> possible_hesitation -> acceleration -> possible_hesitation -> acceleration -> deceleration -> low_motion -> possible_hesitation -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
19,12,PedNYC19_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario12\decoded_clean_PedNYC19_scenario12.csv,28.637451,pedestrian_movement_onset,12.929077,12.929077,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.179;acceleration:3.958;crossing:9.958;deceleration:0.542;post_motion:13.000,16.428832999999997,4.0,5.250000000000007,2.0,1.5001220000000028,12.0,11.262450999999992,0.937561,10.0,0.0,30.045446746934232,502.8433752318804,0.1226269979605764,0.7211923894708626,0.1224987869255467,0.1192077703158421,0.5736834957831966,17.85017276016898,4.518975677044646,0.3894106034580136,0.0892215780530586,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_hesitation -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
19,15,PedNYC19_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario15\decoded_clean_PedNYC19_scenario15.csv,32.340637,pedestrian_movement_onset,0.882538,0.882538,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.216;acceleration:2.125;crossing:16.250;deceleration:10.917;post_motion:2.833,5.090178999999999,10.0,10.500122,4.0,3.666717999999998,4.0,4.131804999999999,0.6287534999999996,2.0,1.0,24.23780090418457,3764.438322826129,0.4391396179010671,0.7849762296436739,0.1514485067789269,0.1332895019747852,0.1573926636015239,3.3177389645236435,0.0004322911697076,0.0003963023321744,0.0174321159583097,head_check -> acceleration -> deceleration -> low_motion -> acceleration -> possible_hesitation -> acceleration -> possible_hesitation -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion -> possible_yielding,success,
19,16,PedNYC19_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario16\decoded_clean_PedNYC19_scenario16.csv,25.715332,pedestrian_movement_onset,13.798584,13.798584,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:1.257;acceleration:1.417;crossing:14.583;deceleration:5.917;post_motion:2.542,13.291503999999998,4.0,5.708495999999999,3.0,2.708739999999999,7.0,9.625244,0.6667480000000001,6.0,1.0,28.185886910469264,1375.62362058325,0.1410866136808264,1.0268492066628594,0.118122650857356,0.1266633654320073,0.516870791324024,5.649848221892317,8.12094159712424,0.714601694976936,0.0261729122097678,low_motion -> head_check -> low_motion -> acceleration -> crossing_commitment -> possible_yielding -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
19,21,PedNYC19_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc19\scenario21\decoded_clean_PedNYC19_scenario21.csv,32.262939,pedestrian_movement_onset,0.802917,0.802917,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.053;acceleration:2.042;crossing:14.042;deceleration:12.292;post_motion:3.835,3.177917,10.0,10.708558000000007,7.0,6.791748000000007,5.0,1.5112310000000002,0.219574,4.0,1.0,69.06301096745268,2549.7310105558845,0.4400308229297476,1.1876818186652194,0.2350546272562948,0.2293965215733093,0.0985005426814959,4.588898895006488,0.0007884001320883,0.0001218534375318,0.0058923094831055,head_check -> deceleration -> acceleration -> crossing_commitment -> low_motion -> possible_hesitation -> crossing_commitment -> acceleration -> low_motion -> deceleration -> acceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> low_motion,success,
20,12,PedNYC20_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario12\decoded_clean_PedNYC20_scenario12.csv,30.548584,pedestrian_movement_onset,11.965576,11.965576,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:6.549;acceleration:3.958;crossing:6.667;deceleration:10.084;post_motion:3.291,15.00647,5.0,10.250122000000005,3.0,5.333495999999997,4.0,13.839721999999998,1.832947,2.0,1.0,6.686327796847987,2879.4759263654614,0.1535892378250052,1.8611104834045,0.1319104904040781,0.0615355180084692,0.4912329160657659,12.763955130940715,4.930715530949311,-0.2888071083351073,0.0849084069539856,head_check -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> deceleration -> acceleration -> crossing_commitment -> deceleration -> acceleration -> deceleration -> low_motion,success,
20,15,PedNYC20_scenario15,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario15\decoded_clean_PedNYC20_scenario15.csv,46.161072,pedestrian_movement_onset,13.38678,13.38678,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.095;acceleration:1.042;crossing:24.959;deceleration:7.833;post_motion:12.232,26.452149,4.0,6.416930999999998,1.0,2.458496,6.0,24.702088000000003,1.5000610000000014,4.0,3.0,5.300829209063981,4201.055959978796,0.0572058514011641,1.658630254414365,0.0722972098349103,0.0675833421504285,0.5730401798294459,3.2352734470262914,4.915371141390082,-0.513064421000408,0.0391638112540093,low_motion -> acceleration -> low_motion -> head_check -> low_motion -> head_check -> acceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> possible_yielding -> low_motion -> head_check -> low_motion,success,
20,16,PedNYC20_scenario16,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario16\decoded_clean_PedNYC20_scenario16.csv,26.631104,pedestrian_movement_onset,14.08374,14.08374,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:11.958;acceleration:3.959;crossing:1.708;deceleration:5.583;post_motion:3.422,17.297364,2.0,4.208739999999999,1.0,2.083496,4.0,15.547363999999998,1.3985599999999998,2.0,0.0,10.821649577524834,366.9960261007838,0.0465003244611129,1.411998861392949,0.0429174737499587,0.0327118684380558,0.6495173463330698,8.17571186286556,6.576090203231739,0.1308720694555306,0.0556027680722445,low_motion -> acceleration -> crossing_commitment -> possible_yielding -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
20,21,PedNYC20_scenario21,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario21\decoded_clean_PedNYC20_scenario21.csv,44.733398,pedestrian_movement_onset,13.174194,13.174194,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:11.382;acceleration:3.500;crossing:7.500;deceleration:0.458;post_motion:21.892,22.898986,5.0,6.875305000000013,4.0,5.7248540000000006,4.0,20.584045,4.1043395,4.0,0.0,6.6578740676148165,352.2720609607873,0.1355978093058285,1.70601048774373,0.102804182367981,0.0975379205220256,0.5118990960624095,3.446579999826704,5.903373856474781,0.6833465367518807,0.0026527486037814,low_motion -> acceleration -> possible_yielding -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> deceleration -> low_motion -> possible_yielding -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration,success,
21,3,PedNYC21_scenario3,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario3\decoded_clean_PedNYC21_scenario3.csv,42.807129,pedestrian_movement_onset,5.762207,5.762207,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.970;acceleration:0.500;crossing:21.625;deceleration:11.417;post_motion:8.294,14.502441000000005,11.0,12.417480000000005,3.0,3.2499990000000025,11.0,10.627441000000005,0.708496,10.0,1.0,29.64816314954296,2597.5263083336395,0.423248779898733,1.3149479364159542,0.1658731293700298,0.1358597832981559,0.3387856494650693,6.94115922636625,3.29532649999397,0.6100078374867702,0.0438780559826472,head_check -> low_motion -> acceleration -> crossing_commitment -> low_motion -> acceleration -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> possible_yielding -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> deceleration -> low_motion -> acceleration -> crossing_commitment -> deceleration -> low_motion,success,
21,7,PedNYC21_scenario7,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario7\decoded_clean_PedNYC21_scenario7.csv,42.500977,pedestrian_movement_onset,13.875488,13.875488,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:2.917;acceleration:1.125;crossing:17.833;deceleration:13.167;post_motion:7.458,18.792236000000003,8.0,10.958984000000006,5.0,4.333741000000007,7.0,15.041503999999998,0.5832519999999999,6.0,0.0,18.40216431511252,313.5130096603204,0.2869617287806191,1.4575548725428793,0.1222432512249789,0.1032019209042084,0.442160094343243,7.132020126072021,3.76355851071819,-0.8142982650835532,0.0834922001686907,low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> crossing_commitment -> deceleration -> possible_yielding -> crossing_commitment -> possible_yielding -> acceleration -> possible_yielding -> deceleration -> low_motion -> acceleration -> deceleration -> low_motion,success,
21,12,PedNYC21_scenario12,C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario12\decoded_clean_PedNYC21_scenario12.csv,45.718994,pedestrian_movement_onset,17.91626,17.91626,5.0,low_motion -> acceleration -> crossing -> deceleration -> post_motion,low_motion:0.999;acceleration:1.458;crossing:21.209;deceleration:10.500;post_motion:11.552,24.385254,6.0,8.12524400000001,2.0,1.416748000000002,7.0,20.17688,2.083252,5.0,1.0,22.09904380527908,276.4318458213831,0.1217294475909967,1.5651715320142623,0.0792255514881525,0.0905582845530713,0.5333724972163648,6.9285911704279854,2.169013972060717,-0.2512360095225269,0.0829837278074289,low_motion -> head_check -> low_motion -> possible_hesitation -> low_motion -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> acceleration -> crossing_commitment -> deceleration -> acceleration -> possible_yielding -> deceleration -> low_motion -> acceleration -> low_motion,success,
