"pednyc","scenario","source_path","destination_path","file_size_bytes","copy_status"
"PedNYC20","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-105_Session-temp_2024-03-22-14-52-21_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario105\decoded_clean_PedNYC20_scenario105.csv","16880546","copied"
"PedNYC20","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-106_Session-temp_2024-03-22-15-12-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario106\decoded_clean_PedNYC20_scenario106.csv","18073422","copied"
"PedNYC20","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-12_Session-temp_2024-03-22-15-06-49_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario12\decoded_clean_PedNYC20_scenario12.csv","13575618","copied"
"PedNYC20","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-15_Session-temp_2024-03-22-14-44-43_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario15\decoded_clean_PedNYC20_scenario15.csv","20582489","copied"
"PedNYC20","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-16_Session-temp_2024-03-22-15-16-03_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario16\decoded_clean_PedNYC20_scenario16.csv","11792434","copied"
"PedNYC20","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Ped-21_Session-temp_2024-03-22-14-48-45_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenario21\decoded_clean_PedNYC20_scenario21.csv","19910570","copied"
"PedNYC20","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC20\CSV_Scenario-Practice_Session-temp_2024-03-22-14-41-37_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc20\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-22-14-41-37_decoded.csv","70405883","copied"
"PedNYC21","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-102_Session-temp_2024-03-26-11-31-26_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario102\decoded_clean_PedNYC21_scenario102.csv","20952258","copied"
"PedNYC21","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-103_Session-temp_2024-03-26-11-49-08_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario103\decoded_clean_PedNYC21_scenario103.csv","18816797","copied"
"PedNYC21","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-104_Session-temp_2024-03-26-11-41-15_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario104\decoded_clean_PedNYC21_scenario104.csv","35448609","copied"
"PedNYC21","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-106_Session-temp_2024-03-26-11-22-58_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario106\decoded_clean_PedNYC21_scenario106.csv","26254103","copied"
"PedNYC21","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-12_Session-temp_2024-03-26-11-27-17_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario12\decoded_clean_PedNYC21_scenario12.csv","20289250","copied"
"PedNYC21","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-21_Session-temp_2024-03-26-11-18-35_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario21\decoded_clean_PedNYC21_scenario21.csv","56768293","copied"
"PedNYC21","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-3_Session-temp_2024-03-26-11-45-25_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario3\decoded_clean_PedNYC21_scenario3.csv","18897475","copied"
"PedNYC21","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Ped-7_Session-temp_2024-03-26-11-37-27_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenario7\decoded_clean_PedNYC21_scenario7.csv","18887931","copied"
"PedNYC21","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC21\CSV_Scenario-Practice_Session-temp_2024-03-26-11-11-33_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc21\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-26-11-11-33_decoded.csv","139666795","copied"
"PedNYC22","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-101_Session-temp_2024-03-27-11-36-10_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario101\decoded_clean_PedNYC22_scenario101.csv","19616799","copied"
"PedNYC22","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-102_Session-temp_2024-03-27-11-44-48_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario102\decoded_clean_PedNYC22_scenario102.csv","14767628","copied"
"PedNYC22","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-103_Session-temp_2024-03-27-11-25-09_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario103\decoded_clean_PedNYC22_scenario103.csv","16294416","copied"
"PedNYC22","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-104_Session-temp_2024-03-27-11-30-22_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario104\decoded_clean_PedNYC22_scenario104.csv","21350029","copied"
"PedNYC22","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-105_Session-temp_2024-03-27-11-27-48_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario105\decoded_clean_PedNYC22_scenario105.csv","18271603","copied"
"PedNYC22","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-106_Session-temp_2024-03-27-11-17-34_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario106\decoded_clean_PedNYC22_scenario106.csv","31085330","copied"
"PedNYC22","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-12_Session-temp_2024-03-27-11-33-23_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario12\decoded_clean_PedNYC22_scenario12.csv","14408679","copied"
"PedNYC22","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-15_Session-temp_2024-03-27-11-47-31_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario15\decoded_clean_PedNYC22_scenario15.csv","15381151","copied"
"PedNYC22","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-16_Session-temp_2024-03-27-11-22-15_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario16\decoded_clean_PedNYC22_scenario16.csv","14746064","copied"
"PedNYC22","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-21_Session-temp_2024-03-27-11-13-06_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario21\decoded_clean_PedNYC22_scenario21.csv","25459603","copied"
"PedNYC22","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-3_Session-temp_2024-03-27-11-38-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario3\decoded_clean_PedNYC22_scenario3.csv","18041742","copied"
"PedNYC22","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Ped-7_Session-temp_2024-03-27-11-41-52_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenario7\decoded_clean_PedNYC22_scenario7.csv","23517912","copied"
"PedNYC22","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC22\CSV_Scenario-Practice_Session-temp_2024-03-27-11-09-25_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc22\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-27-11-09-25_decoded.csv","67154591","copied"
"PedNYC23","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-101_Session-temp_2024-03-28-14-22-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario101\decoded_clean_PedNYC23_scenario101.csv","12539907","copied"
"PedNYC23","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-102_Session-temp_2024-03-28-14-01-35_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario102\decoded_clean_PedNYC23_scenario102.csv","15518425","copied"
"PedNYC23","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-103_Session-temp_2024-03-28-14-17-01_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario103\decoded_clean_PedNYC23_scenario103.csv","23922853","copied"
"PedNYC23","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-104_Session-temp_2024-03-28-13-57-52_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario104\decoded_clean_PedNYC23_scenario104.csv","26214189","copied"
"PedNYC23","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-105_Session-temp_2024-03-28-13-41-28_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario105\decoded_clean_PedNYC23_scenario105.csv","17259373","copied"
"PedNYC23","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-106_Session-temp_2024-03-28-14-20-15_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario106\decoded_clean_PedNYC23_scenario106.csv","14513990","copied"
"PedNYC23","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-12_Session-temp_2024-03-28-13-51-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario12\decoded_clean_PedNYC23_scenario12.csv","10479737","copied"
"PedNYC23","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-15_Session-temp_2024-03-28-13-36-21_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario15\decoded_clean_PedNYC23_scenario15.csv","24786958","copied"
"PedNYC23","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-16_Session-temp_2024-03-28-13-48-30_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario16\decoded_clean_PedNYC23_scenario16.csv","18606730","copied"
"PedNYC23","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-21_Session-temp_2024-03-28-13-45-03_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario21\decoded_clean_PedNYC23_scenario21.csv","21178286","copied"
"PedNYC23","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-3_Session-temp_2024-03-28-13-54-38_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario3\decoded_clean_PedNYC23_scenario3.csv","17268908","copied"
"PedNYC23","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Ped-7_Session-temp_2024-03-28-14-25-44_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenario7\decoded_clean_PedNYC23_scenario7.csv","14273660","copied"
"PedNYC23","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC23\CSV_Scenario-Practice_Session-temp_2024-03-28-13-30-16_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc23\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-28-13-30-16_decoded.csv","83938279","copied"
"PedNYC24","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-101_Session-temp_2024-03-29-15-02-20_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario101\CSV_Scenario-Ped-101_Session-temp_2024-03-29-15-02-20_decoded.csv","10049823","copied"
"PedNYC24","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-101_Session-temp_2024-03-29-15-02-52_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario101\CSV_Scenario-Ped-101_Session-temp_2024-03-29-15-02-52_decoded.csv","12156980","copied"
"PedNYC24","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-102_Session-temp_2024-03-29-15-19-10_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario102\decoded_clean_PedNYC24_scenario102.csv","11221966","copied"
"PedNYC24","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-103_Session-temp_2024-03-29-15-11-04_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario103\decoded_clean_PedNYC24_scenario103.csv","13505176","copied"
"PedNYC24","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-104_Session-temp_2024-03-29-15-24-24_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario104\decoded_clean_PedNYC24_scenario104.csv","15917124","copied"
"PedNYC24","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-105_Session-temp_2024-03-29-15-08-27_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario105\decoded_clean_PedNYC24_scenario105.csv","15393608","copied"
"PedNYC24","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-106_Session-temp_2024-03-29-14-40-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario106\decoded_clean_PedNYC24_scenario106.csv","24061337","copied"
"PedNYC24","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-12_Session-temp_2024-03-29-15-05-18_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario12\decoded_clean_PedNYC24_scenario12.csv","13350711","copied"
"PedNYC24","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-15_Session-temp_2024-03-29-14-49-44_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario15\decoded_clean_PedNYC24_scenario15.csv","20878919","copied"
"PedNYC24","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-16_Session-temp_2024-03-29-15-21-27_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario16\decoded_clean_PedNYC24_scenario16.csv","17007169","copied"
"PedNYC24","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-21_Session-temp_2024-03-29-15-13-27_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario21\decoded_clean_PedNYC24_scenario21.csv","21367908","copied"
"PedNYC24","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-3_Session-temp_2024-03-29-14-46-40_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario3\decoded_clean_PedNYC24_scenario3.csv","17590565","copied"
"PedNYC24","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Ped-7_Session-temp_2024-03-29-15-16-13_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenario7\decoded_clean_PedNYC24_scenario7.csv","16591123","copied"
"PedNYC24","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC24\CSV_Scenario-Practice_Session-temp_2024-03-29-14-36-24_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc24\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-03-29-14-36-24_decoded.csv","65831102","copied"
"PedNYC25","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-101_Session-temp_2024-04-03-11-51-03_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario101\decoded_clean_PedNYC25_scenario101.csv","8876935","copied"
"PedNYC25","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-102_Session-temp_2024-04-03-11-48-51_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario102\decoded_clean_PedNYC25_scenario102.csv","13347321","copied"
"PedNYC25","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-103_Session-temp_2024-04-03-11-24-33_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario103\decoded_clean_PedNYC25_scenario103.csv","21892037","copied"
"PedNYC25","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-104_Session-temp_2024-04-03-11-21-36_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario104\decoded_clean_PedNYC25_scenario104.csv","14454026","copied"
"PedNYC25","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-105_Session-temp_2024-04-03-11-44-32_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario105\decoded_clean_PedNYC25_scenario105.csv","15549284","copied"
"PedNYC25","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-106_Session-temp_2024-04-03-11-31-01_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario106\decoded_clean_PedNYC25_scenario106.csv","18161946","copied"
"PedNYC25","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-15_Session-temp_2024-04-03-11-41-35_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario15\decoded_clean_PedNYC25_scenario15.csv","19717087","copied"
"PedNYC25","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-16_Session-temp_2024-04-03-11-15-03_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario16\decoded_clean_PedNYC25_scenario16.csv","16084567","copied"
"PedNYC25","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-21_Session-temp_2024-04-03-11-04-15_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario21\decoded_clean_PedNYC25_scenario21.csv","20806551","copied"
"PedNYC25","3","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-3_Session-temp_2024-04-03-11-09-33_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario3\decoded_clean_PedNYC25_scenario3.csv","23021828","copied"
"PedNYC25","7","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Ped-7_Session-temp_2024-04-03-11-18-41_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenario7\decoded_clean_PedNYC25_scenario7.csv","16458335","copied"
"PedNYC25","Practice","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC25\CSV_Scenario-Practice_Session-temp_2024-04-03-10-59-10_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc25\scenarioPractice\CSV_Scenario-Practice_Session-temp_2024-04-03-10-59-10_decoded.csv","85801826","copied"
"PedNYC26","101","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-101_Session-temp_2024-04-08-14-34-06_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario101\decoded_clean_PedNYC26_scenario101.csv","16996856","copied"
"PedNYC26","102","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-102_Session-temp_2024-04-08-14-47-09_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario102\decoded_clean_PedNYC26_scenario102.csv","15795983","copied"
"PedNYC26","103","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-103_Session-temp_2024-04-08-15-02-50_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario103\decoded_clean_PedNYC26_scenario103.csv","11719189","copied"
"PedNYC26","104","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-104_Session-temp_2024-04-08-14-53-17_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario104\decoded_clean_PedNYC26_scenario104.csv","30567485","copied"
"PedNYC26","105","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-105_Session-temp_2024-04-08-14-50-16_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario105\decoded_clean_PedNYC26_scenario105.csv","12314519","copied"
"PedNYC26","106","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-106_Session-temp_2024-04-08-14-44-20_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario106\decoded_clean_PedNYC26_scenario106.csv","16149446","copied"
"PedNYC26","12","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-12_Session-temp_2024-04-08-14-37-59_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario12\decoded_clean_PedNYC26_scenario12.csv","18362730","copied"
"PedNYC26","15","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-15_Session-temp_2024-04-08-14-56-17_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario15\decoded_clean_PedNYC26_scenario15.csv","18654705","copied"
"PedNYC26","16","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-16_Session-temp_2024-04-08-14-41-38_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario16\decoded_clean_PedNYC26_scenario16.csv","13647608","copied"
"PedNYC26","21","C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC26\CSV_Scenario-Ped-21_Session-temp_2024-04-08-15-00-44_decoded.csv","C:\Users\patl5\OneDrive\Desktop\BURE\pednyc_analysis\data\processed\pednyc26\scenario21\decoded_clean_PedNYC26_scenario21.csv","13384693","copied"
